1c. LEA ID,1s. Latitude,1t. Longitude,1a. State,1b. Local Education Agency (LEA) or entity name,1l. LEA type (name),adoption_count,adopted,knn5_peer_adopt_count,knn5_peer_adopt_share,knn5_peer_adopt_share_idw,within_50km_peer_count,within_50km_peer_adopt_count,within_50km_peer_adopt_share,within_100km_peer_count,within_100km_peer_adopt_count,within_100km_peer_adopt_share
4831470,33.720933,-102.765658,TEXAS,MORTON ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,7,0,0.0,45,0,0.0
4831500,34.00782,-100.823389,TEXAS,MOTLEY COUNTY ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,4,0,0.0,25,0,0.0
4831560,29.578528,-97.148385,TEXAS,MOULTON ISD,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.17671137876286863,13,1,0.07692307692307693,77,4,0.05194805194805195
4831620,31.762788,-96.879374,TEXAS,MOUNT CALM ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,35,0,0.0,112,3,0.026785714285714284
4831650,31.921,-94.6869,TEXAS,MOUNT ENTERPRISE ISD,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.2176947519391544,28,4,0.14285714285714285,86,6,0.06976744186046512
4831760,33.177056,-94.997333,TEXAS,MOUNT PLEASANT ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,22,0,0.0,102,5,0.049019607843137254
4831770,33.176887,-95.228278,TEXAS,MOUNT VERNON ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,20,1,0.05,102,4,0.0392156862745098
5308250,47.659412,-117.415664,WASHINGTON,Spokane School District,Regular public school district that is not a component of a supervisory union,25,1,0,0.0,0.0,31,5,0.16129032258064516,66,8,0.12121212121212122
4831890,34.224071,-102.732552,TEXAS,MULESHOE ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,9,0,0.0,38,0,0.0
4831920,31.555939,-98.670882,TEXAS,MULLIN ISD,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.13288345288816258,15,1,0.06666666666666667,45,1,0.022222222222222223
4831950,30.733429,-96.562389,TEXAS,MUMFORD ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,18,0,0.0,75,1,0.013333333333333334
4831970,33.451363,-99.629492,TEXAS,MUNDAY CISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,6,0,0.0,29,0,0.0
4832010,32.280611,-95.749579,TEXAS,MURCHISON ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,26,0,0.0,98,3,0.030612244897959183
4832090,31.65591,-94.649667,TEXAS,NACOGDOCHES ISD,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.07654312299323328,23,3,0.13043478260869565,80,7,0.0875
1737080,39.799338,-89.684242,ILLINOIS,Springfield SD 186,Regular public school district that is not a component of a supervisory union,23,1,0,0.0,0.0,39,2,0.05128205128205128,132,8,0.06060606060606061
4832160,29.656895,-97.967601,TEXAS,NAVARRO ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,28,1,0.03571428571428571,121,5,0.04132231404958678
4832190,30.39131,-96.084602,TEXAS,NAVASOTA ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,14,0,0.0,90,3,0.03333333333333333
4832220,34.544646,-102.100613,TEXAS,NAZARETH ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,9,0,0.0,40,0,0.0
4832250,31.874884,-95.47581,TEXAS,NECHES ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,17,1,0.058823529411764705,88,5,0.056818181818181816
4832280,29.972087,-93.994116,TEXAS,NEDERLAND ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,20,2,0.1,43,3,0.06976744186046512
4832310,29.371753000000002,-95.802665,TEXAS,NEEDVILLE ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,29,2,0.06896551724137931,102,5,0.049019607843137254
4832340,33.462009,-94.415572,TEXAS,NEW BOSTON ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,21,1,0.047619047619047616,76,1,0.013157894736842105
4832370,29.706361,-98.141457,TEXAS,NEW BRAUNFELS ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,43,2,0.046511627906976744,116,6,0.05172413793103448
4832400,30.133385,-95.220209,TEXAS,NEW CANEY ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,45,3,0.06666666666666667,116,5,0.04310344827586207
4832430,33.729635,-101.841188,TEXAS,NEW DEAL ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,26,0,0.0,54,0,0.0
4832460,32.709053,-94.751647,TEXAS,NEW DIANA ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,31,3,0.0967741935483871,95,5,0.05263157894736842
4832490,33.329393,-101.911397,TEXAS,NEW HOME ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,22,0,0.0,54,0,0.0
4832610,31.980449,-95.095151,TEXAS,NEW SUMMERFIELD ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,24,2,0.08333333333333333,99,8,0.08080808080808081
4832640,30.537964,-95.48166,TEXAS,NEW WAVERLY ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,17,1,0.058823529411764705,109,6,0.05504587155963303
4832700,33.188238,-98.737741,TEXAS,NEWCASTLE ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,6,0,0.0,48,0,0.0
4832730,30.843455,-93.759249,TEXAS,NEWTON ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,7,0,0.0,41,2,0.04878048780487805
4832740,29.276416,-97.764277,TEXAS,NIXON-SMILEY CISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,15,0,0.0,93,3,0.03225806451612903
4832790,33.788281,-97.725367,TEXAS,NOCONA ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,19,1,0.05263157894736842,91,3,0.03296703296703297
4832880,28.924967,-97.613443,TEXAS,NORDHEIM ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,14,0,0.0,64,1,0.015625
4832910,31.026895,-96.123415,TEXAS,NORMANGEE ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,11,0,0.0,62,2,0.03225806451612903
4832940,29.521666,-98.456886,TEXAS,NORTH EAST ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,53,1,0.018867924528301886,91,3,0.03296703296703297
4222620,40.10506,-75.194929,PENNSYLVANIA,Springfield Township SD,Regular public school district that is not a component of a supervisory union,1,1,0,0.0,0.0,320,12,0.0375,701,39,0.05563480741797432
4833010,33.694502,-95.553035,TEXAS,NORTH LAMAR ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,17,1,0.058823529411764705,95,5,0.05263157894736842
4833030,30.917236,-96.105808,TEXAS,NORTH ZULCH ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,14,0,0.0,62,2,0.03225806451612903
4833090,34.305524,-99.298525,TEXAS,NORTHSIDE ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,14,0,0.0,48,5,0.10416666666666667
4833120,29.50751,-98.766713,TEXAS,NORTHSIDE ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,51,2,0.0392156862745098,86,3,0.03488372093023256
4833180,33.03023,-97.319461,TEXAS,NORTHWEST ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,61,2,0.03278688524590164,185,7,0.03783783783783784
4833240,29.724943,-100.036336,TEXAS,NUECES CANYON CISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,2,0,0.0,21,1,0.047619047619047616
4833270,28.922545,-97.093956,TEXAS,NURSERY ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,13,0,0.0,46,1,0.021739130434782608
3612990,42.515682,-78.654541,NEW YORK,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,Regular public school district that is not a component of a supervisory union,2,1,0,0.0,0.0,59,3,0.05084745762711865,155,6,0.03870967741935484
4833360,27.949711,-97.590623,TEXAS,ODEM-EDROY ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,23,0,0.0,47,0,0.0
4833390,32.968886,-101.828985,TEXAS,O'DONNELL ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,9,0,0.0,48,0,0.0
4833420,31.420609,-97.512431,TEXAS,OGLESBY ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,28,1,0.03571428571428571,95,3,0.031578947368421054
4833570,31.610043,-99.961256,TEXAS,OLFEN ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,10,0,0.0,36,1,0.027777777777777776
4833630,33.369411,-98.763329,TEXAS,OLNEY ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,8,0,0.0,48,0,0.0
4833660,34.182368,-102.136758,TEXAS,OLTON ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,14,0,0.0,51,0,0.0
4833690,30.812345,-95.11704,TEXAS,ONALASKA ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,15,2,0.13333333333333333,70,3,0.04285714285714286
4833720,27.954612,-97.942286,TEXAS,ORANGE GROVE ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,17,0,0.0,50,1,0.02
4833780,30.07605,-93.86107,TEXAS,ORANGEFIELD ISD,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.15497285560014976,19,2,0.10526315789473684,43,3,0.06976744186046512
4833840,32.807391,-94.721175,TEXAS,ORE CITY ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,30,2,0.06666666666666667,94,5,0.05319148936170213
4833870,32.274208,-94.973959,TEXAS,OVERTON ISD,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.10744153036151878,33,3,0.09090909090909091,100,6,0.06
4833900,34.014312,-100.31203,TEXAS,PADUCAH ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,3,0,0.0,22,0,0.0
4833960,33.063025,-99.674594,TEXAS,PAINT CREEK ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,9,0,0.0,34,1,0.029411764705882353
4833980,31.503607,-99.92466,TEXAS,PAINT ROCK ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,8,0,0.0,33,1,0.030303030303030304
4834020,28.713412,-96.227441,TEXAS,PALACIOS ISD,Regular public school district that is not a component of a supervisory union,0,0,2,0.4,0.40945428906325065,8,2,0.25,26,2,0.07692307692307693
4834050,31.758412,-95.618525,TEXAS,PALESTINE ISD,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.09798871846738323,14,1,0.07142857142857142,79,4,0.05063291139240506
4834110,32.428267,-96.673572,TEXAS,PALMER ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,50,1,0.02,183,7,0.03825136612021858
4834140,32.766881,-98.303584,TEXAS,PALO PINTO ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,19,0,0.0,81,3,0.037037037037037035
4834170,35.547374,-100.972479,TEXAS,PAMPA ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,9,0,0.0,32,0,0.0
4834230,35.350794,-101.383466,TEXAS,PANHANDLE ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,10,0,0.0,31,0,0.0
4834260,33.144128,-97.694353,TEXAS,PARADISE ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,28,0,0.0,160,7,0.04375
4834290,33.655332,-95.536,TEXAS,PARIS ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,15,1,0.06666666666666667,95,4,0.042105263157894736
4834320,29.678147,-95.191679,TEXAS,PASADENA ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,66,3,0.045454545454545456,113,5,0.04424778761061947
4834380,33.767763,-100.81898,TEXAS,PATTON SPRINGS ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,4,0,0.0,30,0,0.0
4834410,28.651645,-98.004333,TEXAS,PAWNEE ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,11,0,0.0,54,1,0.018518518518518517
4834440,29.572934,-95.28791,TEXAS,PEARLAND ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,64,3,0.046875,110,4,0.03636363636363636
4834470,28.897212,-99.084114,TEXAS,PEARSALL ISD,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.17826565647770756,6,1,0.16666666666666666,62,2,0.03225806451612903
4834500,32.867047,-97.866736,TEXAS,PEASTER ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,31,1,0.03225806451612903,138,6,0.043478260869565216
4834550,31.413143,-103.502277,TEXAS,PECOS-BARSTOW-TOYAH ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,0,0,,9,0,0.0
4834560,31.861513,-96.930591,TEXAS,PENELOPE ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,34,0,0.0,123,3,0.024390243902439025
4834630,33.036301,-98.067851,TEXAS,PERRIN-WHITT CISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,20,0,0.0,100,4,0.04
4834650,36.38301,-100.813991,TEXAS,PERRYTON ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,5,0,0.0,31,0,0.0
4834680,33.871555,-101.603034,TEXAS,PETERSBURG ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,20,0,0.0,50,0,0.0
4834710,34.01089,-98.227262,TEXAS,PETROLIA CISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,20,0,0.0,73,5,0.0684931506849315
4834770,28.624796,-97.801225,TEXAS,PETTUS ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,13,0,0.0,48,0,0.0
4834800,33.183712,-94.712745,TEXAS,PEWITT CISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,22,0,0.0,91,5,0.054945054945054944
4834830,30.446495,-97.636603,TEXAS,PFLUGERVILLE ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,47,2,0.0425531914893617,93,6,0.06451612903225806
4834860,26.191147,-98.177723,TEXAS,PHARR-SAN JUAN-ALAMO ISD,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.16763441698228287,29,3,0.10344827586206896,39,3,0.07692307692307693
4834920,33.387875,-96.95441,TEXAS,PILOT POINT ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,50,3,0.06,192,9,0.046875
4834980,32.523998,-94.805339,TEXAS,PINE TREE ISD,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.14418069985702045,31,3,0.0967741935483871,95,5,0.05263157894736842
4835010,33.006664,-94.979736,TEXAS,PITTSBURG ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,22,0,0.0,99,6,0.06060606060606061
4835040,33.188775,-102.825333,TEXAS,PLAINS ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,7,0,0.0,34,0,0.0
4835070,34.206202,-101.736481,TEXAS,PLAINVIEW ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,11,0,0.0,49,0,0.0
4835100,33.018521,-96.746043,TEXAS,PLANO ISD,Regular public school district that is not a component of a supervisory union,6,1,0,0.0,0.0,89,2,0.02247191011235955,192,7,0.036458333333333336
4835130,33.481997,-94.125671,TEXAS,PLEASANT GROVE ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,22,1,0.045454545454545456,71,1,0.014084507042253521
4835190,33.006664,-94.979736,TEXAS,PLEASANTON ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,22,0,0.0,99,6,0.06060606060606061
4835250,26.07095,-97.218931,TEXAS,POINT ISABEL ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,5,0,0.0,28,3,0.10714285714285714
4835310,33.183851,-97.292754,TEXAS,PONDER ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,55,1,0.01818181818181818,185,7,0.03783783783783784
4835340,32.9725,-97.8597,TEXAS,POOLVILLE ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,25,0,0.0,134,5,0.03731343283582089
4835370,27.831889,-97.060323,TEXAS,PORT ARANSAS ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,15,0,0.0,39,0,0.0
4835400,29.9268,-93.9489,TEXAS,PORT ARTHUR ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,18,2,0.1111111111111111,39,3,0.07692307692307693
4835430,29.978218,-93.958704,TEXAS,PORT NECHES-GROVES ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,20,2,0.1,42,3,0.07142857142857142
4835490,33.185666,-101.379983,TEXAS,POST ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,6,0,0.0,43,0,0.0
4835520,29.041527,-98.56924,TEXAS,POTEET ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,34,2,0.058823529411764705,79,2,0.02531645569620253
4835550,29.074749,-98.08358,TEXAS,POTH ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,18,0,0.0,90,3,0.03333333333333333
4835560,35.249844,-101.655283,TEXAS,HIGHLAND PARK ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,10,0,0.0,34,0,0.0
4835570,35.188983,-102.065691,TEXAS,BUSHLAND ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,9,0,0.0,31,0,0.0
4835580,33.763152,-96.649573,TEXAS,POTTSBORO ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,31,0,0.0,143,7,0.04895104895104895
4835700,29.73228,-97.752511,TEXAS,PRAIRIE LEA ISD,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.1517011203129898,17,2,0.11764705882352941,124,5,0.04032258064516129
4835730,33.893645,-97.72398,TEXAS,PRAIRIE VALLEY ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,20,1,0.05,90,3,0.03333333333333333
4835740,33.5722,-95.3925,TEXAS,PRAIRILAND ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,13,1,0.07692307692307693,83,3,0.03614457831325301
4835760,27.356176,-98.130492,TEXAS,PREMONT ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,13,0,0.0,35,1,0.02857142857142857
4835800,29.563043,-104.363119,TEXAS,PRESIDIO ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,0,0,,2,0,0.0
4835820,31.675927,-98.509353,TEXAS,PRIDDY ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,13,1,0.07692307692307693,57,3,0.05263157894736842
3024930,47.300239,-115.101573,MONTANA,St Regis K-12 Schools,Regular public school district that is not a component of a supervisory union,2,1,1,0.2,0.2124375687397523,8,2,0.25,42,5,0.11904761904761904
4835890,36.061032,-101.478901,TEXAS,PRINGLE-MORSE CISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,7,0,0.0,33,0,0.0
4835910,26.097216,-97.957724,TEXAS,PROGRESO ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,32,3,0.09375,38,3,0.07894736842105263
4836000,33.238801,-96.794609,TEXAS,PROSPER ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,69,3,0.043478260869565216,191,9,0.04712041884816754
4836180,34.292059,-99.738784,TEXAS,QUANAH ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,8,0,0.0,33,1,0.030303030303030304
2201500,30.046,-90.693543,LOUISIANA,St. James Parish,Regular public school district that is not a component of a supervisory union,25,1,0,0.0,0.0,7,0,0.0,127,16,0.12598425196850394
4836240,32.908906,-96.130568,TEXAS,QUINLAN ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,29,2,0.06896551724137931,166,7,0.04216867469879518
4836300,32.803457,-95.440164,TEXAS,QUITMAN ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,24,1,0.041666666666666664,108,4,0.037037037037037035
4836360,32.891131,-95.791151,TEXAS,RAINS ISD,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.2613999831581736,24,2,0.08333333333333333,135,5,0.037037037037037035
4836390,33.673952,-101.381501,TEXAS,RALLS ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,15,0,0.0,45,0,0.0
4836420,27.345637,-98.411703,TEXAS,RAMIREZ CSD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,8,0,0.0,25,1,0.04
4836450,29.52767,-98.294663,TEXAS,RANDOLPH FIELD ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,52,1,0.019230769230769232,104,6,0.057692307692307696
4836480,32.471152,-98.651652,TEXAS,RANGER ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,15,0,0.0,62,2,0.03225806451612903
4836510,31.228159,-101.942677,TEXAS,RANKIN ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,4,0,0.0,16,0,0.0
4836540,26.467418,-97.777835,TEXAS,RAYMONDVILLE ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,23,2,0.08695652173913043,41,3,0.07317073170731707
4836570,31.2017,-101.4516,TEXAS,REAGAN COUNTY ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,1,0,0.0,14,0,0.0
4836630,33.465518,-94.175126,TEXAS,RED LICK ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,20,1,0.05,70,1,0.014285714285714285
4836660,32.517987,-96.804586,TEXAS,RED OAK ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,76,3,0.039473684210526314,188,7,0.03723404255319149
4836750,33.366999,-94.249448,TEXAS,REDWATER ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,23,1,0.043478260869565216,74,1,0.013513513513513514
4836780,28.314549,-97.275031,TEXAS,REFUGIO ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,12,0,0.0,51,0,0.0
4836930,27.421782,-97.855068,TEXAS,RICARDO ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,15,0,0.0,41,1,0.024390243902439025
4836960,32.233179,-96.491994,TEXAS,RICE ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,26,0,0.0,168,6,0.03571428571428571
4836970,29.560308,-96.506151,TEXAS,RICE CISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,12,0,0.0,68,4,0.058823529411764705
4836990,30.538972,-95.842536,TEXAS,RICHARDS ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,15,0,0.0,87,5,0.05747126436781609
4837020,32.94541,-96.732642,TEXAS,RICHARDSON ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,89,4,0.0449438202247191,195,8,0.041025641025641026
4837080,31.270074,-98.952383,TEXAS,RICHLAND SPRINGS ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,10,0,0.0,35,1,0.02857142857142857
4837110,31.475425,-96.914372,TEXAS,RIESEL ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,33,0,0.0,94,3,0.031914893617021274
4837140,26.377698,-98.805738,TEXAS,RIO GRANDE CITY GRULLA ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,3,0,0.0,29,2,0.06896551724137931
4837150,26.155083,-97.941855,TEXAS,SOUTH TEXAS ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,33,3,0.09090909090909091,38,3,0.07894736842105263
4837170,26.236672,-97.580835,TEXAS,RIO HONDO ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,23,1,0.043478260869565216,36,3,0.08333333333333333
4837200,32.23042,-97.375284,TEXAS,RIO VISTA ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,35,2,0.05714285714285714,178,6,0.033707865168539325
4837230,32.105166,-98.964688,TEXAS,RISING STAR ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,12,1,0.08333333333333333,52,3,0.057692307692307696
4837260,35.308166,-101.832393,TEXAS,RIVER ROAD ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,10,0,0.0,32,0,0.0
4837320,27.29786,-97.810089,TEXAS,RIVIERA ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,10,0,0.0,42,0,0.0
4837380,31.901527,-100.485725,TEXAS,ROBERT LEE ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,7,0,0.0,39,1,0.02564102564102564
4837410,31.464392,-97.12226,TEXAS,ROBINSON ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,33,0,0.0,95,3,0.031578947368421054
4837440,27.797582,-97.668134,TEXAS,ROBSTOWN ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,26,0,0.0,46,1,0.021739130434782608
4837470,32.743001,-100.378814,TEXAS,ROBY CISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,10,0,0.0,36,1,0.027777777777777776
4837500,31.223257,-99.204867,TEXAS,ROCHELLE ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,5,0,0.0,31,1,0.03225806451612903
4837590,30.655042,-97.008192,TEXAS,ROCKDALE ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,22,0,0.0,103,4,0.038834951456310676
4837650,32.93548,-96.445273,TEXAS,ROCKWALL ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,66,3,0.045454545454545456,190,9,0.04736842105263158
4837710,30.929521,-97.23133,TEXAS,ROGERS ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,24,1,0.041666666666666664,110,4,0.03636363636363636
4837740,26.407422,-99.015632,TEXAS,ROMA ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,1,0,0.0,17,2,0.11764705882352941
4837800,33.581897,-101.675672,TEXAS,ROOSEVELT ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,23,0,0.0,51,0,0.0
4837830,33.412724,-102.153132,TEXAS,ROPES ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,24,0,0.0,52,0,0.0
4837860,32.438934,-100.54008,TEXAS,ROSCOE COLLEGIATE ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,12,0,0.0,37,1,0.02702702702702703
4837900,31.139078,-97.00668,TEXAS,ROSEBUD-LOTT ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,32,0,0.0,98,2,0.02040816326530612
4838040,32.853398,-100.464006,TEXAS,ROTAN ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,8,0,0.0,32,1,0.03125
4838080,30.511455,-97.697025,TEXAS,ROUND ROCK ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,46,2,0.043478260869565216,92,6,0.06521739130434782
