nces_id,state,urbanicity,enrollment,median_income,poverty_rate,pct_white,pm25,priority_r1,priority_r23,r1_fuel_group,is_r1_third_party,IV_Z_R1,is_r3_third_party,IV_Z_R3,IS_R2_GRANTEE,is_r1_loser_third_party,IS_R1_LOSER,is_r3_loser_third_party,IS_R3_LOSER,IV_Z,IS_ADOPTER,IS_ADOPTER_CSBP_ANY,IS_LOSER_R1_only,IS_LOSER_R3_only,IS_LOSER_pooled,Y_R3_apply,wri_any_2023,wri_any_2024,wri_any_2023_24,wri_awarded_by_2023,wri_awarded_by_2024,wri_delivered_by_2023q3,wri_operating_by_2023q3,wri_visible_by_2023q3,wri_post_ann_2022,is_pre_r1_adopter,wri_first_oem,wri_first_dealer,year_first_awarded,year_first_operating,year_first_delivered,wri_post_r1_cum,r1_first_delivery_year,r1_first_delivery_q_index,r1_first_operating_year,r1_first_operating_q_index,r1_early_delivery,r1_late_or_unknown,r1_pre_r3_delivery,r1_post_r3_delivery,r1_delivery_unknown,r1_pre_r3_operating,r1_post_r3_operating,r1_operating_unknown,pct_dem_2020
3200450,NEVADA,Rural,416.0,66713.0,0.12,0.841,4.745843726,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.3138075313807531
3904441,OHIO,Suburban,2913.0,51493.0,0.175,0.442,10.20843023,1,1,ZE_only,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,,,2023.0,,,1,,,,,,,,,,,,,0.5714769718445498
3200510,NEVADA,Town,1307.0,63590.0,0.111,0.82,3.566819376,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.19619527847811138
3300003,NEW HAMPSHIRE,Rural,612.0,94609.0,0.073,0.976,4.460464542,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5350947463293101
3300017,NEW HAMPSHIRE,Rural,2406.0,104594.0,0.052,0.931,5.862374021,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5033451040754937
3300030,NEW HAMPSHIRE,Town,46.0,,,,,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.6148315606122373
3300031,NEW HAMPSHIRE,Suburban,299.0,,,,,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5668922224033915
3300035,NEW HAMPSHIRE,Town,383.0,61848.0,0.033,0.986,4.35922213,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.46260974871329097
3300039,NEW HAMPSHIRE,Rural,94.0,,,,,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5771596562641339
3300040,NEW HAMPSHIRE,Urban,543.0,,,,,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5297630130639427
3300041,NEW HAMPSHIRE,Town,32.0,,,,,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5404264795946774
3300042,NEW HAMPSHIRE,Rural,314.0,,,,,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5404264795946774
3300043,NEW HAMPSHIRE,Town,43.0,,,,,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.6148315606122373
3300048,NEW HAMPSHIRE,Suburban,143.0,,,,,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5033451040754937
3300049,NEW HAMPSHIRE,Rural,387.0,89279.0,0.043,0.964,5.027716553,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.44005105363236174
3300616,NEW HAMPSHIRE,Suburban,513.0,80238.0,0.0579999999999999,0.976,5.427394247,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5668922224033915
3301350,NEW HAMPSHIRE,Rural,,62917.0,0.074,0.871,4.59767537,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.501158905511574
3301380,NEW HAMPSHIRE,Suburban,339.0,69710.0,0.096,0.862,5.053084932,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5404264795946774
3301440,NEW HAMPSHIRE,Rural,420.0,101604.0,0.052,0.984,5.008625753,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.44005105363236174
3301470,NEW HAMPSHIRE,Suburban,1348.0,141424.0,0.043,0.95,4.84308468,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5297630130639427
3301500,NEW HAMPSHIRE,Rural,188.0,82083.0,0.1639999999999999,0.973,4.628629781,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5404264795946774
3301560,NEW HAMPSHIRE,Rural,159.0,48509.0,0.244,0.873,4.672285425,1,1,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.6148315606122373
3301590,NEW HAMPSHIRE,Rural,659.0,127330.0,0.006,0.939,5.262601096,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5033451040754937
3301620,NEW HAMPSHIRE,Rural,471.0,77097.0,0.032,0.939,5.050405863,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.44005105363236174
3301650,NEW HAMPSHIRE,Rural,951.0,102512.0,0.054,0.914,5.536234247,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5668922224033915
3301680,NEW HAMPSHIRE,Rural,190.0,51700.0,0.054,0.991,4.441525945,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.501158905511574
3301710,NEW HAMPSHIRE,Rural,61.0,60813.0,0.073,0.976,4.805402849,1,1,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.6148315606122373
3301740,NEW HAMPSHIRE,Suburban,4169.0,143119.0,0.03,0.895,4.953296716,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5297630130639427
3301830,NEW HAMPSHIRE,Rural,,59000.0,0.12,0.941,4.64865526,1,1,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.6148315606122373
3301860,NEW HAMPSHIRE,Rural,1023.0,39479.0,0.139,0.91,4.392271238,1,1,ZE_only,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.46260974871329097
3301890,NEW HAMPSHIRE,Rural,151.0,68929.0,0.085,0.97,4.525474055,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.6148315606122373
3301950,NEW HAMPSHIRE,Town,1665.0,132774.0,0.016,0.963,4.822184433,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5404264795946774
3302010,NEW HAMPSHIRE,Rural,293.0,148281.0,0.019,0.946,5.718824384,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5033451040754937
3302070,NEW HAMPSHIRE,Rural,582.0,150893.0,0.002,0.968,4.986559726,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5297630130639427
3302100,NEW HAMPSHIRE,Rural,280.0,73936.0,0.053,0.995,4.661261616,1,0,ZE_only,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.6148315606122373
3302130,NEW HAMPSHIRE,Rural,283.0,106626.0,0.021,0.972,5.213598356,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5033451040754937
3302200,NEW HAMPSHIRE,Rural,,71964.0,0.104,0.89,4.652661699,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.501158905511574
3302250,NEW HAMPSHIRE,Rural,505.0,131635.0,0.0279999999999999,0.982,5.429278904,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5033451040754937
3302280,NEW HAMPSHIRE,Rural,264.0,86635.0,0.065,0.953,5.39768137,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5771596562641339
3302310,NEW HAMPSHIRE,Rural,200.0,110291.0,0.0279999999999999,0.932,4.963813178,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5404264795946774
3302340,NEW HAMPSHIRE,Town,1675.0,46414.0,0.1669999999999999,0.957,5.182210548,0,0,clean_nonZE_only,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5082034454470877
3302370,NEW HAMPSHIRE,Rural,,65577.0,0.079,0.988,4.632693178,1,1,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.46260974871329097
3302400,NEW HAMPSHIRE,Rural,316.0,48048.0,0.118,0.974,4.578325562,1,1,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.46260974871329097
3302430,NEW HAMPSHIRE,Rural,,47708.0,0.14,0.978,4.578325562,1,1,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.46260974871329097
0626370,CALIFORNIA,Suburban,29201.0,109195.0,0.079,0.56,7.666711472,0,0,ZE_only,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,Micro Bird,A-Z Bus Sales,2018.0,2020.0,2020.0,0,,,,,,,,,,,,,0.7162816781234302
3302480,NEW HAMPSHIRE,Rural,1975.0,86591.0,0.059,0.97,4.325441061,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5534613346640382
3302490,NEW HAMPSHIRE,Town,1541.0,58371.0,0.134,0.959,4.757696847,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.501158905511574
3302510,NEW HAMPSHIRE,Rural,,36458.0,0.2239999999999999,1.0,4.429982329,1,1,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.46260974871329097
3302520,NEW HAMPSHIRE,Rural,125.0,78894.0,0.052,0.906,5.160984247,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5082034454470877
3302550,NEW HAMPSHIRE,Rural,46.0,86250.0,0.126,0.963,4.848498082,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5082034454470877
3302580,NEW HAMPSHIRE,Rural,533.0,112931.0,0.057,0.96,5.188043562,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5033451040754937
4831860,TEXAS,Rural,563.0,85968.0,0.045,0.98,8.434276178,1,1,nonapp,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,Lion Electric,,2023.0,,,1,,,,,,,,,,,,,0.1689829437776374
3302640,NEW HAMPSHIRE,Suburban,3778.0,82387.0,0.08,0.901,5.970129387,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5668922224033915
3302670,NEW HAMPSHIRE,Town,1017.0,146198.0,0.072,0.755,5.164439544,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.6148315606122373
3302730,NEW HAMPSHIRE,Town,,66250.0,0.122,0.989,4.392632466,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.46260974871329097
3302760,NEW HAMPSHIRE,Rural,255.0,136548.0,0.021,0.975,4.686342932,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5404264795946774
3302790,NEW HAMPSHIRE,Rural,132.0,96250.0,0.152,0.976,5.857106849,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5033451040754937
3302850,NEW HAMPSHIRE,Rural,,68750.0,0.066,0.977,4.872170932,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.501158905511574
3302870,NEW HAMPSHIRE,Rural,,,0.0,1.0,4.661261616,0,1,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.6148315606122373
3302880,NEW HAMPSHIRE,Rural,887.0,88671.0,0.066,0.954,5.589691507,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5033451040754937
3302910,NEW HAMPSHIRE,Rural,394.0,96607.0,0.0409999999999999,0.959,5.047311452,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5404264795946774
3302940,NEW HAMPSHIRE,Rural,12.0,64306.0,0.034,1.0,4.392632466,1,1,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.46260974871329097
3302970,NEW HAMPSHIRE,Suburban,833.0,77298.0,0.063,0.913,5.866224434,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5033451040754937
3302990,NEW HAMPSHIRE,Rural,1425.0,62162.0,0.113,0.946,5.092421084,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5426815508556109
3303000,NEW HAMPSHIRE,Rural,797.0,60271.0,0.1159999999999999,0.926,5.363053425,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5668922224033915
3303090,NEW HAMPSHIRE,Town,938.0,61664.0,0.048,0.966,4.688443736,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5404264795946774
3303120,NEW HAMPSHIRE,Rural,48.0,70875.0,0.093,0.975,5.081901342,1,1,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.501158905511574
3303150,NEW HAMPSHIRE,Rural,380.0,116944.0,0.036,0.947,5.58364411,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5033451040754937
3303180,NEW HAMPSHIRE,Rural,1126.0,102358.0,0.047,0.919,4.849451955,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.44005105363236174
3303210,NEW HAMPSHIRE,Rural,365.0,90848.0,0.092,0.971,4.90352526,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.44005105363236174
3303240,NEW HAMPSHIRE,Suburban,2773.0,97917.0,0.071,0.93,4.815867723,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5297630130639427
3303271,NEW HAMPSHIRE,Suburban,613.0,,,,,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5033451040754937
3303275,NEW HAMPSHIRE,Rural,,89464.0,0.025,0.968,4.899209589,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5771596562641339
3303276,NEW HAMPSHIRE,Rural,103.0,103824.0,0.033,0.939,4.777953863,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5297630130639427
3303279,NEW HAMPSHIRE,Rural,,83750.0,0.1,0.932,4.441525945,0,1,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.501158905511574
3303280,NEW HAMPSHIRE,Urban,168.0,,,,,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5297630130639427
3303286,NEW HAMPSHIRE,Suburban,225.0,,,,,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5033451040754937
3303287,NEW HAMPSHIRE,Rural,32.0,,,,,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.501158905511574
3303289,NEW HAMPSHIRE,Town,62.0,,,,,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5771596562641339
3303290,NEW HAMPSHIRE,Urban,120.0,,,,,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5297630130639427
3303291,NEW HAMPSHIRE,Suburban,80.0,,,,,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5033451040754937
3303293,NEW HAMPSHIRE,Rural,,84286.0,0.054,0.938,4.541011781,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5771596562641339
3303296,NEW HAMPSHIRE,Suburban,128.0,,,,,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5033451040754937
3303297,NEW HAMPSHIRE,Rural,108.0,,,,,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.6148315606122373
3303298,NEW HAMPSHIRE,Urban,432.0,,,,,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5297630130639427
3303299,NEW HAMPSHIRE,Suburban,151.0,,,,,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5297630130639427
3303301,NEW HAMPSHIRE,Town,128.0,,,,,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5404264795946774
3303302,NEW HAMPSHIRE,Urban,297.0,,,,,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5297630130639427
3303303,NEW HAMPSHIRE,Rural,115.0,76250.0,0.075,0.978,4.614141589,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5082034454470877
3303304,NEW HAMPSHIRE,Rural,,56964.0,0.091,0.983,4.614141589,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5082034454470877
3303305,NEW HAMPSHIRE,Rural,103.0,,,,,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5771596562641339
3303308,NEW HAMPSHIRE,Urban,146.0,,,,,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5297630130639427
3303314,NEW HAMPSHIRE,Suburban,351.0,,,,,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5033451040754937
3303315,NEW HAMPSHIRE,Urban,88.0,,,,,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5297630130639427
3303316,NEW HAMPSHIRE,Town,156.0,,,,,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.501158905511574
3303318,NEW HAMPSHIRE,Town,266.0,,,,,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5771596562641339
3303330,NEW HAMPSHIRE,Rural,2137.0,70313.0,0.084,0.952,5.091200114,1,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5340255639574828
3303360,NEW HAMPSHIRE,Rural,271.0,147313.0,0.0,1.0,4.848498082,1,0,ZE_only,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5082034454470877
3303420,NEW HAMPSHIRE,Suburban,373.0,124695.0,0.046,0.924,6.035802192,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5033451040754937
3303480,NEW HAMPSHIRE,Suburban,836.0,102909.0,0.034,0.935,5.722035442,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5033451040754937
3303510,NEW HAMPSHIRE,Suburban,949.0,87418.0,0.045,0.966,6.007042173,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5033451040754937
3303540,NEW HAMPSHIRE,Suburban,185.0,140625.0,0.0409999999999999,0.979,5.99441346,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,0.5033451040754937
0600029,CALIFORNIA,Suburban,22365.0,102323.0,0.055,0.626,8.319627462,0,0,nonapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,IC Bus,Model 1 Commercial Vehicles,2021.0,,,0,,,,,,,,,,,,,0.5298468845396307
