nces_id,state,precip,tmin,precip_state_resid,tmin_state_resid,precip_state_z,tmin_state_z,hdd_proxy,cdd_proxy,hdd_proxy_state_resid,cdd_proxy_state_resid,climate_anomaly
0100660,AL,138.9449,1.0232999,3.2643655333333186,0.14424124860666676,0.4664553965588685,0.09644624615768657,3055.8060179999998,0.0,-25.963424749200385,0.0,0.4763218611157799
0100690,AL,143.9109,1.6394,8.230365533333327,0.7603413486066667,1.1760626619394698,0.5083987387793354,2944.9080000000004,0.0,-136.8614427491998,0.0,1.281246526785759
0100720,AL,141.1069,2.1575,5.426365533333325,1.278441348606667,0.7753903356955705,0.8548239161608623,2851.65,0.0,-230.11944274920006,0.0,1.1541031584441153
0806900,CO,12.1609,-7.7328997,-4.974901381521738,2.3647278016304343,-0.33491132862884887,0.953478692806325,4631.921946,0.0,-425.65100429347785,0.0,1.0105875596303366
0100780,AL,135.3949,-0.42319998,-0.28563446666666437,-1.3022586313933333,-0.040815201931086974,-0.870749232536305,3316.1759964,0.0,234.40655365079965,0.0,0.871705286591311
0100810,AL,135.1889,3.5426,-0.49163446666668165,2.663541348606667,-0.07025118595614052,1.780964648048823,2602.332,0.0,-479.4374427492003,0.0,1.7823496589412282
0100840,AL,133.8179,-0.8549,-1.8626344666666625,-1.7339586513933334,-0.2661576621616962,-1.1594034614575723,3393.882,0.0,312.1125572507999,0.0,1.1895613845309456
0100870,AL,148.694,2.3696,13.013465533333317,1.490541348606667,1.8595347745133608,0.9966436037165886,2813.4719999999998,0.0,-268.2974427492004,0.0,2.109779147316999
0100900,AL,138.8459,1.0303,3.165365533333329,0.15124134860666671,0.45230897705168527,0.10112683076333878,3054.546,0.0,-27.22344274920033,0.0,0.46347604751678256
0100930,AL,136.763,2.8065999,1.082465533333334,1.927541248606667,0.1546768842080991,1.2888415729758231,2734.812018,0.0,-346.9574247492001,0.0,1.2980899578762328
0100960,AL,131.798,2.0686,-3.8825344666666695,1.1895413486066668,-0.5547874880461665,0.795381340848726,2867.652,0.0,-214.1174427492001,0.0,0.9697528727788811
0100990,AL,146.21089,-0.77169997,10.530355533333335,-1.6507586213933334,1.5047154235791664,-1.1037721448181237,3378.9059946,0.0,297.13655185080006,0.0,1.866140791482098
0101020,AL,144.99089,-0.83949995,9.310355533333336,-1.7185586013933332,1.3303858094502232,-1.1491062889948538,3391.1099910000003,0.0,309.3405482508001,0.0,1.7579452964737128
0101050,AL,127.636894,3.2914,-8.043640466666673,2.4123413486066667,-1.1493809333983234,1.6130009256820221,2647.5480000000002,0.0,-434.2214427491999,0.0,1.9806182156868752
0101080,AL,130.7039,2.5971,-4.976634466666667,1.718041348606667,-0.7111268575695078,1.1487604303027636,2772.522,0.0,-309.2474427492002,0.0,1.3510558588696744
0101110,AL,134.535,2.0565999,-1.1455344666666747,1.177541248606667,-0.16368900126672642,0.787357529285136,2869.812018,0.0,-211.95742474920007,0.0,0.8041927431018587
0101140,AL,141.54889,-0.7991,5.868355533333329,-1.6781586513933333,0.8385476686044658,-1.122093048606985,3383.8379999999997,0.0,302.0685572507996,0.0,1.4008051264376866
0101170,AL,133.485,-0.1114,-2.1955344666666576,-0.9904586513933333,-0.31372678391868336,-0.6622656128122045,3260.052,0.0,178.28255725079998,0.0,0.7328166461410965
0101200,AL,139.8849,1.3349999,4.204365533333316,0.4559412486066666,0.6007749353139556,0.304863014715536,2999.700018,0.0,-82.06942474920015,0.0,0.6737002157064614
0101230,AL,121.458,3.5472,-14.222534466666673,2.668141348606667,-2.0323024143521287,1.784040416850126,2601.504,0.0,-480.26544274920025,0.0,2.7042657621499155
0101260,AL,135.72,2.8725,0.039465533333327585,1.9934413486066669,0.005639353440485202,1.3329053711459837,2722.95,0.0,-358.81944274920033,0.0,1.3329173007869015
0101290,AL,128.8029,1.9806999,-6.877634466666677,1.1016412486066667,-0.9827666907327234,0.7366073440636383,2883.474018,0.0,-198.29542474920027,0.0,1.2281778160112793
0101320,AL,133.32289,3.3802,-2.3576444666666703,2.5011413486066667,-0.33689118862888434,1.6723766364549995,2631.564,0.0,-450.2054427492003,0.0,1.7059716548455077
0101350,AL,153.8669,2.7338,18.186365533333316,1.8547413486066668,2.5987066277327138,1.240164255332786,2747.9159999999997,0.0,-333.85344274920044,0.0,2.87945889313028
0101380,AL,138.304,-0.24489999,2.6234655333333308,-1.1239586413933333,0.37487519189064095,-0.7515297659026928,3284.0819982000003,0.0,202.31255545080012,0.0,0.8398383168996287
0101410,AL,119.5299,2.0406,-16.150634466666673,1.1615413486066668,-2.3078146512390267,0.7766592698842737,2872.692,0.0,-209.07744274920015,0.0,2.4349965268908873
3906190,OH,84.1259,-5.2829,8.797552042253528,1.5106870663536789,1.1684189873426523,1.6555931921050686,4190.922,0.0,-271.92367194366216,0.0,2.026374039442738
0101470,AL,138.1779,-0.73249996,2.4973655333333227,-1.6115586113933333,0.35685636865977116,-1.0775612387814364,3371.8499927999997,0.0,290.0805500507995,0.0,1.1351143956347405
0101530,AL,134.6049,-0.805,-1.0756344666666848,-1.6840586513933333,-0.15370077173589744,-1.1260380564173518,3384.9,0.0,303.13055725079994,0.0,1.1364794902383313
0601710,CA,32.673,0.7303,-79.97495564641434,-3.2814967499452194,-1.1114406486425332,-1.032516961784559,3108.5460000000003,0.0,590.6694149901396,0.0,1.5170338136731665
0101590,AL,137.1539,-0.8879,1.4733655333333218,-1.7669586513933333,0.2105338072925268,-1.1814687593799624,3399.8219999999997,0.0,318.0525572507995,0.0,1.2000803778930453
0101620,AL,138.037,-0.16589999,2.356465533333335,-1.0449586413933334,0.33672272715914325,-0.6987067799672738,3269.8619982,0.0,188.09255545079986,0.0,0.7756116034187003
0101640,AL,133.8909,2.6994998,-1.7896344666666835,1.8204411486066667,-0.2557264639392296,1.2172295846722536,2754.090036,0.0,-327.6794067492001,0.0,1.2438021893212157
0101660,AL,132.9129,2.424,-2.7676344666666637,1.5449413486066668,-0.39547594149505183,1.033017913018953,2803.6800000000003,0.0,-278.08944274919986,0.0,1.10613165080809
0101680,AL,139.4769,1.3169999,3.7963655333333293,0.4379412486066666,0.5424745397691961,0.29282739766695953,3002.9400180000002,0.0,-78.82942474919992,0.0,0.6164629032814585
0101690,AL,132.873,-0.0867,-2.807534466666681,-0.9657586513933333,-0.40117737723582875,-0.6457500716399911,3255.606,0.0,173.83655725080007,0.0,0.7602213118749513
0101710,AL,137.735,1.6189,2.0544655333333424,0.7398413486066667,0.29356900300591415,0.49469150825179,2948.598,0.0,-133.1714427492002,0.0,0.5752412084181011
0101720,AL,149.8949,-0.87909997,14.214365533333336,-1.7581586213933331,2.0311351299293046,-1.1755846598746298,3398.2379945999996,0.0,316.4685518507995,0.0,2.346808302474977
0101730,AL,134.5208,-0.43289998,-1.159734466666663,-1.3119586313933334,-0.16571808366068458,-0.8772350928347045,3317.9219964,0.0,236.15255365079975,0.0,0.8927507442466134
0101740,AL,129.4619,2.9559,-6.218634466666657,2.076841348606667,-0.888600120477824,1.3886703968043883,2707.938,0.0,-373.83144274920005,0.0,1.648640544531785
